icao24,callsign,origin_country,longitude,latitude,velocity,baro_altitude,geo_altitude,vertical_rate,hour,delay_seconds
c03bf5,WJA1483 ,Canada,-115.384,35.0152,248.24,11887.2,12359.64,0.0,14,0
a8544e,N636CX  ,United States,-92.0394,43.5215,43.27,1493.52,1478.28,-0.65,14,0
a6aaf0,LXJ529  ,United States,-118.4213,38.5627,256.73,12138.66,12451.08,5.85,14,0
a661fc,N510FR  ,United States,-111.6934,34.3744,172.09,4892.04,5097.78,-7.15,14,0
a924fc,DAL2329 ,United States,-77.6709,35.8564,250.28,7010.4,7162.8,-0.33,14,0
ada16f,DAL2480 ,United States,-76.6335,39.1334,81.81,365.76,297.18,-4.23,14,2
ab23b5,DAL2187 ,United States,-85.074,31.1652,258.54,11277.6,11719.56,0.0,14,0
a7f7fc,UPS2252 ,United States,-96.5197,37.0676,227.68,10363.2,10721.34,0.0,14,0
ac4fd8,SWA2109 ,United States,-82.5301,27.983,5.14,,,,14,0
a2802c,N260NC  ,United States,-79.7625,35.3161,74.91,2468.88,2446.02,0.0,14,0
a95a60,SLH701  ,United States,-88.948,41.8054,82.58,4084.32,4069.08,4.88,14,1
a42329,LXJ366  ,United States,-118.3738,34.3902,175.38,5440.68,5646.42,13.66,14,0
a8a434,NDU56   ,United States,-97.0735,47.3696,49.65,563.88,556.26,-0.33,14,0
a44983,UAL2664 ,United States,-80.3353,39.8714,304.01,10668.0,10599.42,0.0,14,0
a44982,UAL622  ,United States,-97.5603,30.4883,126.31,1714.5,1798.32,-2.93,14,0
a30f85,ASA621  ,United States,-119.512,37.9651,210.81,10668.0,10995.66,0.0,14,0
ac56d9,SWA4457 ,United States,-99.8428,37.6308,210.09,10363.2,10744.2,0.0,14,5
a44981,UAL690  ,United States,-104.6418,39.8274,79.23,1623.06,1668.78,-3.9,14,3
a3298a,JBU1954 ,United States,-71.0159,42.3686,0.0,,,,14,0
ac56ba,SWA2379 ,United States,-91.7191,40.332,255.1,10447.02,10652.76,-4.55,14,0
a83a74,N6293G  ,United States,-95.5186,41.1894,59.73,739.14,762.0,-2.28,14,26
a496cb,EJA395  ,United States,-82.787,28.0104,203.21,5631.18,5920.74,4.88,14,0
a1cf96,N2158S  ,United States,-74.6119,40.0367,55.23,1127.76,1013.46,0.98,14,0
aaa326,AAL137  ,United States,-109.1252,39.069,220.3,11963.4,12374.88,3.9,14,1
0d0ec8,VOI1705 ,Mexico,-96.9765,31.084,232.96,9761.22,10233.66,0.0,14,1
a110bc,N168PS  ,United States,-95.8625,36.6797,92.12,2689.86,2781.3,0.0,14,0
a9bd41,N72675  ,United States,-79.1862,35.6515,34.79,1005.84,1013.46,0.0,14,0
a9610a,SCU40   ,United States,-95.2664,37.767,57.32,2225.04,2278.38,0.0,14,0
a1bc3b,N21022  ,United States,-80.4217,26.4045,56.17,1066.8,1127.76,-5.85,14,0
a2dc36,N2835Q  ,United States,-118.1783,34.1552,46.54,1645.92,1676.4,1.63,14,0
ac9f5e,N912P   ,United States,-76.2546,37.2283,57.06,2316.48,2240.28,0.98,14,384
a5b916,UAL1388 ,United States,-96.9832,33.2152,112.42,1699.26,1775.46,-7.15,14,0
a96122,EJA703  ,United States,-80.9237,42.5127,209.05,12184.38,12009.12,-0.33,14,0
a4362d,N3700K  ,United States,-84.348,35.5522,31.67,426.72,464.82,-0.98,14,11
a72179,GJS4481 ,United States,-74.4282,41.3241,141.7,2179.32,2042.16,0.0,14,0
aa9a59,N7820N  ,United States,-90.1694,38.9337,48.72,640.08,678.18,0.65,14,0
a4495d,UAL1132 ,United States,-98.6547,35.5026,214.16,10363.2,10767.06,-0.33,14,0
a4495c,UAL2395 ,United States,-76.2437,39.139,250.54,8991.6,8915.4,-10.08,14,0
aa51d3,EJA764  ,United States,-115.227,35.9764,113.51,1379.22,1417.32,-6.18,14,0
a3a0cc,UAL540  ,United States,-78.2031,38.8569,178.37,9395.46,9380.22,4.55,14,1
ab1122,DAL1901 ,United States,-81.3755,30.1467,233.86,9380.22,9776.46,5.85,14,0
a5f3cf,ASA681  ,United States,-121.6238,39.3114,147.85,3108.96,3154.68,-2.28,14,0
a3a0cf,UAL2649 ,United States,-83.6422,41.6121,287.4,10668.0,10584.18,0.0,14,0
aaaddc,SWA4383 ,United States,-111.9981,33.4408,55.56,304.8,327.66,-0.65,14,7
a2dc9f,N2838Q  ,United States,-121.8188,37.3337,6.43,,,,14,16
a1c39a,N2122M  ,United States,-88.9519,41.7574,42.48,1821.18,1775.46,-1.95,14,0
a7a9fb,EJA593  ,United States,-77.0895,40.2382,154.75,3086.1,2948.94,0.65,14,1
ac5765,SWA1251 ,United States,-82.3906,37.4128,257.04,11277.6,11445.24,0.0,14,0
a613e0,ASA405  ,United States,-101.5247,37.4155,196.88,10972.8,11384.28,0.0,14,0
a05eb4,ABX3108 ,United States,-97.0909,33.4269,138.12,1722.12,1798.32,-5.53,14,0
abe7e3,SWA3665 ,United States,-90.0816,38.2426,145.69,3048.0,3108.96,-2.93,14,0
a6766e,N5150V  ,United States,-90.9779,31.5516,172.38,12192.0,12611.1,0.0,14,0
ad7760,AAL3016 ,United States,-113.294,33.3085,202.29,5684.52,5943.6,-5.2,14,0
a866e7,N640TC  ,United States,-112.0174,40.6402,50.55,1615.44,1661.16,-1.95,14,0
a1b084,N208JA  ,United States,-120.8096,37.885,71.27,1074.42,1082.04,0.33,14,0
a5ece3,LXJ481  ,United States,-81.4228,31.0652,243.52,9448.8,9837.42,-0.33,14,0
a97fea,N711BN  ,United States,-81.2139,29.2212,101.33,3703.32,3878.58,2.28,14,0
ac2a33,,United States,-97.0335,32.909,7.2,,,,14,0
a7e62d,NKS809  ,United States,-86.6666,36.119,6.43,,,,14,0
a8aff9,WUP659  ,United States,-118.1986,33.3876,216.08,11163.3,11628.12,6.83,14,0
ac07fd,SWA1693 ,United States,-82.2327,38.4838,272.58,11277.6,11376.66,0.0,14,0
c0085b,CFDEG   ,Canada,-111.8313,34.0372,101.1,3223.26,3368.04,-3.25,14,0
ad27f3,JBU1874 ,United States,-76.3536,41.1909,233.56,6934.2,6751.32,-10.4,14,0
a96cbe,VXP385  ,United States,-72.8365,40.4745,197.03,7299.96,7109.46,3.58,14,0
ab0a56,LTA810  ,United States,-78.7009,34.7253,60.76,2148.84,2042.16,2.28,14,0
a89c25,TCF654  ,United States,-80.854,28.5404,55.24,1287.78,1341.12,-0.33,14,0
a613f3,N491BL  ,United States,-85.4959,38.5141,56.16,1333.5,1341.12,-0.98,14,0
a41041,N361CM  ,United States,-94.0728,35.7808,98.27,3291.84,3406.14,0.0,14,0
ad27db,N947HC  ,United States,-78.0069,38.3916,139.88,9144.0,9151.62,0.0,14,0
a5a683,UAL2463 ,United States,-77.45,38.9451,0.0,,,,14,0
a6c64c,N53569  ,United States,-71.2421,42.245,45.39,868.68,731.52,-0.65,14,0
a93997,PDT5826 ,United States,-75.009,39.7473,112.85,1508.76,1424.94,-6.18,14,0
a8063e,NKS3033 ,United States,-95.6315,34.0793,245.56,8709.66,9105.9,-10.73,14,0
a3a0eb,UAL279  ,United States,-97.2959,30.7346,249.67,11277.6,11757.66,0.0,14,0
ab0a4e,N810KS  ,United States,-96.9185,46.8887,57.63,632.46,624.84,-1.95,14,0
ad6446,N962HC  ,United States,-113.1235,39.0617,267.44,12496.8,12877.8,-0.33,14,1
ab2478,N817MH  ,United States,-114.0847,36.0663,66.09,1066.8,1066.8,0.0,14,0
aa5f7c,CKS810  ,United States,-105.747,29.6636,239.12,12192.0,12717.78,0.0,14,0
39cf00,AFR92U  ,France,-69.8947,45.6411,238.4,13106.4,12801.6,0.0,14,1
a77035,DAL690  ,United States,-97.2945,35.8024,251.14,10660.38,11064.24,-0.33,14,0
aa532c,N7643G  ,United States,-79.6722,35.8869,43.19,1188.72,1173.48,-2.28,14,3
3949e3,AFR650  ,France,-85.0254,26.6279,215.18,11582.4,12169.14,0.0,14,0
aaea4a,RVJ802  ,United States,-87.757,38.5081,169.25,12192.0,12382.5,0.0,14,1
a2d01f,N280XY  ,United States,-96.0853,35.9159,257.46,12496.8,12877.8,-0.33,14,1
a65c8f,BPX263  ,United States,-85.035,34.6982,62.66,1463.04,1501.14,0.65,14,0
3c458e,BOX456  ,Germany,-74.1151,41.1287,238.05,9753.6,9525.0,0.0,14,0
a1bc92,JBU348  ,United States,-115.1423,36.0775,6.94,,,,14,0
adb415,N982RM  ,United States,-95.5767,30.1463,46.27,365.76,388.62,-1.3,14,1
a5e0d3,SWA1321 ,United States,-91.6243,37.8625,256.37,11887.2,12161.52,0.0,14,0
a600e4,SWA3027 ,United States,-85.6774,38.0216,89.89,708.66,731.52,-0.65,14,32
a41c69,DAL2047 ,United States,-80.0633,40.8374,240.46,8633.46,8458.2,-1.95,14,0
ab0a76,AAY2642 ,United States,-82.9283,27.962,137.43,1577.34,1668.78,-4.23,14,0
aca760,AAL2284 ,United States,-101.2817,31.1999,225.31,10363.2,10858.5,0.0,14,0
a0409c,N115UV  ,United States,-112.0367,40.1564,44.67,2674.62,2773.68,0.33,14,0
abd4e7,SWA1806 ,United States,-107.8069,36.1794,243.37,10668.0,11148.06,0.0,14,0
aa4c42,UAL663  ,United States,-82.7915,28.4548,192.21,4663.44,4884.42,12.35,14,0
3949f4,AFR816  ,France,-82.0742,30.3722,255.36,10972.8,11422.38,0.0,14,0
a7cc2c,NKS606  ,United States,-78.9496,29.941,208.54,11574.78,12062.46,0.0,14,0
3c4597,BOX474  ,Germany,-113.9432,36.2158,223.46,10972.8,11445.24,0.0,14,0
ac578c,SWA920  ,United States,-87.0294,36.1817,150.46,3870.96,3947.16,13.98,14,0
3949f7,AFR692T ,France,-78.6744,35.9775,87.69,822.96,800.1,-4.55,14,0
ac3d96,N888WW  ,United States,-82.9055,29.6523,163.62,7620.0,7985.76,0.0,14,0
a759f1,DAL188  ,United States,-84.9207,34.0926,205.44,3771.9,3886.2,-2.93,14,0
a0053c,DLX100  ,United States,-114.9534,34.1933,222.81,10881.36,11384.28,-4.88,14,0
a77c11,UAL1506 ,United States,-74.1719,40.6952,2.57,,,,14,0
a208ce,N230DC  ,United States,-112.0298,41.1831,45.79,1539.24,1577.34,-1.3,14,0
a35e15,LTA316  ,United States,-79.5473,33.2804,78.33,982.98,1234.44,-3.58,14,0
a04bc1,N118UV  ,United States,-111.7474,40.2472,45.66,1592.58,1653.54,2.6,14,0
acf4e8,DAL3238 ,United States,-80.329,35.6802,206.96,8534.4,8740.14,0.0,14,0
a17ecd,DAL767  ,United States,-111.4507,36.1047,204.52,11582.4,12077.7,0.33,14,1
ad01c0,EDV5415 ,United States,-81.8386,40.0473,175.73,10363.2,10325.1,0.0,14,1
ab0a88,JTZ810  ,United States,-112.0949,41.2484,129.82,2857.5,2956.56,-5.2,14,0
0d0f8c,SES     ,Mexico,-100.1193,25.7823,0.0,,,,14,4
ace1af,EDV5395 ,United States,-73.735,39.833,190.51,7109.46,6949.44,8.13,14,0
a3fc58,DAL1018 ,United States,-78.995,35.7401,166.38,2667.0,2689.86,-7.8,14,0
a41096,LXJ361  ,United States,-83.8163,31.0156,111.05,541.02,601.98,0.0,14,0
aaf14c,N804FX  ,United States,-77.583,35.1768,115.57,990.6,1097.28,-5.85,14,0
ac8ade,N907TH  ,United States,-85.354,32.7593,38.6,487.68,510.54,0.98,14,0
a53001,GPD433  ,United States,-77.1117,38.5285,180.44,7010.4,6972.3,0.0,14,0
a626d6,ERU496  ,United States,-81.4213,29.2916,54.48,754.38,807.72,-2.93,14,7
ad5d5c,NKS1338 ,United States,-80.1772,35.638,223.25,11590.02,11833.86,0.65,14,0
a1e8ad,N222CM  ,United States,-95.2965,30.2341,127.91,3604.26,3794.76,-0.65,14,1
a04bbe,AAL2609 ,United States,-94.4404,31.4444,241.91,10660.38,11071.86,0.33,14,2
acedf0,JRE932  ,United States,-83.9691,27.635,179.73,13106.4,13647.42,0.33,14,0
aa4c26,N7626F  ,United States,-97.2223,46.8645,34.1,457.2,457.2,2.93,14,0
a49809,N3952Q  ,United States,-104.967,39.3896,52.85,2545.08,2628.9,0.65,14,0
a24529,UAL311  ,United States,-118.2736,34.0231,205.05,4366.26,4526.28,9.43,14,0
aa03a2,RPA3670 ,United States,-87.1458,40.6176,248.19,8595.36,8648.7,6.83,14,0
ab0a92,RTY810  ,United States,-104.6571,40.4271,55.38,2232.66,2278.38,0.33,14,0
a24526,UAL1587 ,United States,-104.6785,39.8582,0.9,,,,14,0
a986a3,N71258  ,United States,-97.2301,30.8321,45.28,784.86,838.2,-4.88,14,2
ab249d,AAY2904 ,United States,-81.2099,29.2155,140.78,2072.64,2171.7,-4.23,14,0
a999d6,XSR718  ,United States,-113.0634,33.4995,211.04,12740.64,13251.18,-4.88,14,1
a3f00a,ATN3341 ,United States,-116.487,33.6262,239.92,7764.78,8107.68,11.05,14,0
a66f5f,N5133K  ,United States,-74.3992,41.2998,64.75,1066.8,982.98,0.0,14,0
a613b2,N4909G  ,United States,-106.629,32.0432,48.83,2072.64,2179.32,-11.38,14,0
a22b09,N239MG  ,United States,-83.3212,32.2631,51.62,899.16,944.88,0.65,14,0
acf4cc,N934CW  ,United States,-81.069,28.6598,181.61,10058.4,10515.6,0.0,14,0
a6bf31,N5339M  ,United States,-104.0761,37.9947,63.63,2255.52,2331.72,-0.33,14,0
a54343,AXO302  ,United States,-80.4905,35.6852,79.78,883.92,868.68,0.0,14,0
a2a818,RTY270  ,United States,-104.9927,40.3898,51.97,1760.22,1790.7,-0.65,14,0
a72ca2,SWA8813 ,United States,-81.1159,39.0911,208.07,12192.0,12222.48,-0.33,14,0
ac8aec,WUP907  ,United States,-110.6462,38.0705,219.7,11803.38,12237.72,-7.8,14,0
abc1f0,N857GA  ,United States,-95.094,39.5018,264.69,13716.0,13997.94,0.33,14,0
aca79d,EDV5144 ,United States,-77.6623,36.997,262.16,10058.4,10210.8,0.33,14,0
a6bf4e,JIA5148 ,United States,-79.1437,37.3734,207.37,10972.8,11117.58,0.33,14,0
a3b3df,DAL2104 ,United States,-97.6599,30.2006,4.89,,,,14,0
a0c8c0,N15KJ   ,United States,-95.7327,30.475,110.15,853.44,906.78,0.65,14,15
a80641,JIA5100 ,United States,-82.2398,34.6896,198.77,8069.58,8305.8,8.78,14,0
a0fe19,GRB549  ,United States,-78.4648,30.0801,196.54,13708.38,14066.52,0.0,14,0
a208b1,MXY211  ,United States,-80.6835,36.3005,237.78,10972.8,11178.54,0.0,14,1
a8062b,00000000,United States,-96.4032,32.4812,139.54,1866.9,1950.72,-3.58,14,0
ab1196,N812JD  ,United States,-75.8309,37.7531,261.0,10660.38,10706.1,-0.33,14,0
a9618a,AAL2670 ,United States,-116.4724,36.5576,242.95,11277.6,11696.7,0.0,14,1
a8061d,N616MB  ,United States,-97.1554,32.5181,70.62,662.94,693.42,-2.28,14,0
a4105b,DAL3115 ,United States,-84.4065,32.2164,245.42,8100.06,8427.72,1.63,14,0
a6c630,N5356F  ,United States,-90.4229,30.4989,51.35,304.8,320.04,-0.33,14,0
aaf183,JBU125  ,United States,-81.0846,33.4428,223.7,10370.82,10721.34,0.33,14,0
aaea8c,DAL137  ,United States,-78.5489,44.3102,229.66,11582.4,11300.46,0.0,14,0
ac2a8a,N883S   ,United States,-112.0846,41.5529,44.35,1562.1,1600.2,-0.98,14,0
a05ee5,N123AP  ,United States,-120.6735,38.2016,60.05,830.58,822.96,5.2,14,1
a66346,AAL1451 ,United States,-106.6852,35.093,250.73,10058.4,10523.22,0.0,14,0
c068d7,CGNSG   ,Canada,-89.3481,44.6192,121.29,3314.7,3192.78,-2.6,14,0
0d0381,SLI979  ,Mexico,-93.8881,30.6349,216.31,10972.8,11445.24,0.0,14,0
ad646e,JBU2010 ,United States,-113.0336,34.5563,254.44,10668.0,11148.06,0.33,14,0
a5ffeb,N486LP  ,United States,-113.2383,32.8799,46.35,2552.7,2682.24,-0.33,14,0
adb43d,N982TB  ,United States,-103.9277,40.4305,39.86,2232.66,2301.24,0.0,14,1
a208c3,N230CS  ,United States,-112.4515,42.2648,88.61,3444.24,3558.54,-0.33,14,0
a7a9cd,DAL1229 ,United States,-82.1986,39.8375,194.49,10477.5,10477.5,-9.75,14,0
a5a665,SKW5024 ,United States,-104.6869,39.8833,30.87,,,,14,0
a00547,LXJ100  ,United States,-80.527,41.3602,147.6,4396.74,4251.96,-7.8,14,1
a6898d,GJS4404 ,United States,-85.6122,40.2843,196.28,8115.3,8161.02,-5.85,14,0
a3a0ca,UAL588  ,United States,-106.8082,38.4694,253.52,7010.4,7299.96,0.33,14,0
a1e8a7,N222CF  ,United States,-118.326,33.9233,38.67,15.24,7.62,-3.25,14,3
a4ce24,VAR409  ,United States,-112.6856,33.4368,45.28,350.52,365.76,-2.6,14,0
a302a0,SWA2166 ,United States,-75.5634,39.9961,169.94,5791.2,5638.8,0.0,14,0
a7d38e,N603MY  ,United States,-91.7361,39.7837,272.18,12496.8,12702.54,0.33,14,1
ae1180,VVBH341 ,United States,-120.2978,33.6333,147.52,3009.9,3101.34,0.0,14,0
a1388c,SKW3446 ,United States,-115.451,43.3129,190.9,5730.24,5897.88,9.43,14,4
ac09c2,JRE875  ,United States,-91.8859,30.3957,100.64,533.4,830.58,-1.3,14,0
ac5920,AAL3123 ,United States,-75.2968,39.1419,194.86,11582.4,11521.44,0.33,14,0
acd189,N925JD  ,United States,-79.36,37.7744,250.17,13716.0,13807.44,-0.33,14,0
aa1950,DRL74   ,United States,-87.4843,38.2239,242.63,13716.0,13883.64,0.0,14,0
a34b1e,CXK409  ,United States,-86.3157,36.0994,45.39,662.94,678.18,-4.23,14,10
ad790f,N9674D  ,United States,-80.6753,28.3662,36.79,822.96,883.92,3.25,14,0
abe9a2,N867JB  ,United States,-87.8257,42.4963,131.43,11597.64,11612.88,0.0,14,1
abb19c,SWA1883 ,United States,-92.9896,34.634,251.9,11277.6,11628.12,0.0,14,1
a2f5b8,ABX480  ,United States,-84.3831,38.9805,113.02,1219.2,1203.96,-5.53,14,0
a3fba4,FFT2746 ,United States,-103.6988,39.5645,220.51,6850.38,7101.84,9.1,14,0
acca88,AAL1654 ,United States,-73.5758,40.5259,113.77,960.12,861.06,-0.65,14,0
adea75,N996RS  ,United States,-117.1656,33.6103,39.85,708.66,723.9,1.3,14,0
a052ea,N12SA   ,United States,-81.6646,28.2078,51.51,762.0,853.44,-9.75,14,0
abcfa1,N860JB  ,United States,-88.3409,42.1056,117.41,4869.18,4869.18,0.0,14,0
a28bc9,SKW3924 ,United States,-95.8766,35.9063,238.43,11277.6,11658.6,0.33,14,1
a448d7,UAL701  ,United States,-94.2924,29.7152,210.0,5753.1,6035.04,7.48,14,1
a448d5,UAL2618 ,United States,-90.2897,38.714,69.92,411.48,441.96,-3.25,14,0
a8e071,LFA530  ,United States,-81.7331,28.2427,57.35,1371.6,1432.56,-3.58,14,0
a0a2bd,AAL3331 ,United States,-97.2615,32.9563,196.52,3611.88,3764.28,5.53,14,0
a0eb57,N1588   ,United States,-93.8203,42.0346,47.85,495.3,518.16,-2.93,14,0
a2454f,UAL2090 ,United States,-104.6417,39.8288,76.65,1623.06,1668.78,-4.23,14,5
a448d3,UAL1400 ,United States,-97.822,38.5897,248.87,10668.0,11003.28,0.0,14,0
a11e8b,SKW3439 ,United States,-118.7895,34.6842,240.24,10363.2,10782.3,-0.33,14,1
a448d1,UAL1397 ,United States,-81.9248,37.5638,272.67,10668.0,10812.78,0.0,14,0
a53ba4,RPA4545 ,United States,-81.7828,40.079,251.15,6758.94,6675.12,5.53,14,0
a11e5c,N171RA  ,United States,-82.0761,27.3343,41.78,1089.66,1150.62,0.98,14,0
a4ce43,N409CA  ,United States,-96.7883,32.5136,43.59,723.9,746.76,-0.65,14,0
a23200,SWA777  ,United States,-117.2737,32.8861,128.46,2819.4,2933.7,-6.18,14,0
a91382,EJA684  ,United States,-87.7537,41.7806,0.0,,,,14,5
a8f371,EJA676  ,United States,-87.7609,41.787,0.0,,,,14,0
a3a20e,N333MG  ,United States,-79.2172,37.9373,199.1,8534.4,8580.12,0.0,14,0
c03da9,JZA607  ,Canada,-71.7471,43.1982,185.55,8442.96,8138.16,8.45,14,0
a65ba7,N509CX  ,United States,-85.4139,42.6,222.72,9052.56,8976.36,-7.48,14,0
a3a222,DAL1043 ,United States,-94.4503,31.3321,245.86,9692.64,10104.12,6.83,14,1
abcfc9,KSU60   ,United States,-97.644,38.9155,54.03,960.12,998.22,-2.93,14,0
ac2c10,SWA2169 ,United States,-81.0454,37.0161,198.51,10972.8,11155.68,0.0,14,1
a42ea7,N369KL  ,United States,-97.1267,31.664,170.18,4899.66,5120.64,-9.43,14,0
a7d39d,JIA5410 ,United States,-90.1833,41.6328,190.03,6819.9,6888.48,-4.88,14,1
a09b65,CSB7510 ,United States,-82.23,35.3438,258.3,10668.0,10888.98,0.0,14,0
a09b61,N13807  ,United States,-90.7561,33.7599,3.86,,,,14,1
a2452f,UAL2316 ,United States,-109.7678,38.7795,272.18,10668.0,11109.96,0.0,14,0
4d20fe,VJT981  ,Malta,-74.0621,40.8553,0.0,,,,14,0
a22b28,ENY3623 ,United States,-83.9022,29.8296,225.29,6911.34,7261.86,11.38,14,2
a2452a,UAL403  ,United States,-80.345,26.8353,226.32,5669.28,5989.32,5.53,14,0
a37842,JBU220  ,United States,-75.2228,40.1784,189.9,7787.64,7612.38,4.88,14,1
a22b85,N239SF  ,United States,-122.1243,37.4735,27.34,121.92,99.06,-3.58,14,1
a720e6,N559AM  ,United States,-101.9562,40.6106,212.07,13106.4,13403.58,0.0,14,0
a9d6f1,N733HT  ,United States,-96.4351,30.5425,55.8,670.56,723.9,-4.23,14,0
a35254,DAL1074 ,United States,-82.0107,41.613,277.63,10660.38,10515.6,-0.33,14,0
a8a3ce,JBU753  ,United States,-74.4078,39.0522,196.81,10637.52,10530.84,5.53,14,0
a7e691,SKW4917 ,United States,-102.3823,34.9661,223.24,10972.8,11475.72,-0.33,14,0
ac2c23,ASH6225 ,United States,-87.1247,30.8019,198.99,10363.2,10828.02,0.0,14,0
ac462d,JRE890  ,United States,-80.6723,25.9057,112.71,723.9,792.48,8.78,14,0
a3f07f,FFT3134 ,United States,-75.7718,38.9616,245.29,8176.26,8107.68,-5.85,14,0
a0a2fc,N140DA  ,United States,-90.4511,41.123,162.6,13106.4,13205.46,0.0,14,0
0d0f14,VOI1740 ,Mexico,-114.4776,35.9288,166.59,3185.16,3337.56,-6.83,14,0
aaec31,N8024B  ,United States,-116.9597,43.8769,49.14,1569.72,1569.72,0.0,14,0
0d0f17,VIV101  ,Mexico,-87.7237,31.5818,212.57,10370.82,10789.92,0.0,14,0
a66392,N510XX  ,United States,-98.5916,29.4138,69.39,312.42,304.8,-6.83,14,7
a24591,UAL1252 ,United States,-107.6306,38.5348,213.29,10980.42,11430.0,-0.33,14,0
ab7fee,AAL2762 ,United States,-92.113,41.2642,204.88,10980.42,11125.2,0.0,14,0
a6c69e,N5359L  ,United States,-116.9597,32.5689,33.71,213.36,228.6,-2.93,14,0
a6c69c,N5359J  ,United States,-88.4904,40.384,65.22,1798.32,1775.46,0.0,14,0
a6a03c,N526LK  ,United States,-104.1214,39.0309,60.88,2796.54,2887.98,-0.65,14,0
aab6cd,N79MP   ,United States,-93.8729,38.9867,77.56,1615.44,1645.92,-0.65,14,0
a7c00f,JIA5111 ,United States,-80.3015,35.2449,203.84,4549.14,4640.58,12.35,14,0
ab1338,N8120X  ,United States,-89.1305,35.5521,35.73,678.18,731.52,0.65,14,0
c03261,ACA7306 ,Canada,-97.0089,33.0601,95.18,1066.8,1112.52,-5.2,14,0
ad6619,N9621K  ,United States,-83.7682,31.1337,56.32,487.68,556.26,3.58,14,0
abbcb5,N8553J  ,United States,-96.1736,41.2694,46.99,975.36,1028.7,0.65,14,0
a7cc65,EJA601  ,United States,-84.4005,40.9691,151.79,3916.68,3817.62,-7.8,14,0
ac9ff2,AAL1760 ,United States,-94.9203,32.5965,260.04,8282.94,8633.46,4.23,14,0
ac3315,SWA1590 ,United States,-79.8183,38.4331,268.14,8580.12,8656.32,-11.38,14,0
ac9fe9,UPS5982 ,United States,-86.9727,38.2349,219.64,8633.46,8823.96,7.48,14,0
a36576,N318KM  ,United States,-96.0965,30.0506,38.03,1203.96,1295.4,1.95,14,7
a448fa,UAL1971 ,United States,-102.2885,32.4735,224.18,10363.2,10866.12,0.0,14,0
abbcc1,SWA2176 ,United States,-105.8946,38.1132,202.3,11590.02,12031.98,0.0,14,0
a90c54,TRF582  ,United States,-96.4354,32.8786,35.5,701.04,739.14,3.25,14,1
a6a068,N526ND  ,United States,-104.9883,40.2046,32.9,2232.66,2301.24,-1.3,14,0
0d0f38,VTM414  ,Mexico,-100.7632,25.7799,172.38,4305.3,4556.76,-12.68,14,0
ab000b,N808ET  ,United States,-117.8581,33.6893,37.68,76.2,68.58,-3.58,14,1
ab73d7,N837RE  ,United States,-99.3819,35.089,264.96,12496.8,12923.52,0.33,14,0
a1d5fa,N21706  ,United States,-97.4459,32.3511,55.68,502.92,525.78,0.65,14,0
aaec3e,N8024Q  ,United States,-74.7866,40.2525,48.04,411.48,312.42,-1.3,14,0
a35e6f,EDV5287 ,United States,-73.3283,43.9509,171.72,6096.0,5829.3,12.68,14,1
ab73ca,EJA837  ,United States,-122.0499,37.4094,0.0,,,,14,6
adb60d,N9828L  ,United States,-80.235,26.2862,48.68,220.98,266.7,-1.63,14,133
a91349,NKS1983 ,United States,-90.2498,29.994,8.23,,,,14,0
a292c9,ENY3956 ,United States,-76.1984,42.0659,188.43,5996.94,5791.2,-9.75,14,0
a42ee9,DAL1623 ,United States,-104.8069,39.8557,152.33,3284.22,3406.14,-0.33,14,1
a2457b,N2454E  ,United States,-97.1133,32.3044,38.74,1882.14,1981.2,1.95,14,0
ac2c56,SWA555  ,United States,-102.2896,41.2343,258.28,11277.6,11612.88,0.0,14,0
a47206,EPI386  ,United States,-81.0557,28.9374,52.29,1135.38,1196.34,0.98,14,0
a3c847,UAL1251 ,United States,-79.4356,33.9989,211.64,10363.2,10660.38,0.0,14,1
ac8ce5,AAL2529 ,United States,-76.6096,36.5258,230.52,10972.8,11117.58,0.0,14,0
a35e66,AAL2610 ,United States,-97.6733,30.1979,10.29,,,,14,8
aaff89,N8079Z  ,United States,-78.8087,35.0899,68.81,815.34,800.1,4.55,14,0
0d0f49,VIV3110 ,Mexico,-114.0349,31.1842,220.17,10972.8,11529.06,-0.33,14,0
a9e9fb,N738NM  ,United States,-88.29,42.7349,57.27,708.66,647.7,-3.25,14,1
a54eb8,N441E   ,United States,-91.4766,42.0823,111.65,7924.8,7993.38,0.0,14,0
a448f8,UAL1222 ,United States,-76.211,37.4983,216.85,10363.2,10447.02,0.0,14,1
a448f2,UAL1642 ,United States,-97.9677,40.8025,255.44,11277.6,11559.54,0.0,14,1
a8ec53,N674TX  ,United States,-95.6569,29.9224,50.51,441.96,480.06,1.63,14,0
a65095,N506DR  ,United States,-81.688,28.1976,80.13,1615.44,1668.78,0.0,14,0
a36556,ENY3678 ,United States,-92.0459,31.2077,205.91,8534.4,8923.02,0.0,14,0
a973e0,SKW6472 ,United States,-99.0233,33.4855,205.53,9974.58,10408.92,5.2,14,0
a65092,DAL294  ,United States,-99.3472,43.6707,297.72,11887.2,12070.08,0.0,14,0
ac3dec,SWA879  ,United States,-81.5335,32.4261,224.35,10363.2,10728.96,0.0,14,1
ac2abd,UAL2704 ,United States,-81.285,32.1394,105.13,1051.56,1082.04,19.51,14,0
aca7f0,N9140S  ,United States,-97.6719,32.7578,60.74,434.34,449.58,-3.58,14,1
a6abd7,N529RC  ,United States,-119.8594,37.1234,52.89,1973.58,1965.96,-0.33,14,0
